Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,label,anomaly_type,run_id
1773093962,34,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093964,36,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093966,38,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093968,40,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093970,42,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093972,44,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093974,46,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093976,48,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093978,50,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093980,52,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093982,54,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093984,56,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093986,58,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093988,60,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093990,62,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093992,64,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093994,66,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093996,68,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773093998,70,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094000,72,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094002,74,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094004,76,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094006,78,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094008,80,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094010,82,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094012,84,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094014,86,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094016,88,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094018,90,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094020,92,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094022,94,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094024,96,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094026,98,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094028,100,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094030,102,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094032,104,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094034,106,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094036,108,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094038,110,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094040,112,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094042,114,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094044,116,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094046,118,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094048,120,0,0,0,0,97.0634765625,99.1953125,0,196.953125,6592,0,88,0,174,3,174,3,0,0,1,1,0,baseline_mem,mem_run_10.txt
1773094050,0,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094052,2,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094054,4,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094056,6,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094058,8,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094060,10,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094062,12,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094064,14,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094066,16,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094068,18,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094070,20,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094072,22,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094074,24,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094076,26,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094078,28,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094080,30,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094082,32,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094084,34,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094086,36,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094088,38,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094090,40,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094092,42,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094094,44,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094096,46,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094098,48,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094100,50,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094102,52,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094104,54,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094106,56,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094108,58,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094110,60,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094112,62,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094114,64,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094116,66,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094118,68,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094120,70,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094122,72,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094124,74,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094126,76,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094128,78,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094130,80,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094132,82,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094134,84,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094136,86,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094138,88,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094140,90,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094142,92,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094144,94,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094146,96,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094148,98,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094150,100,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094152,102,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
1773094154,104,0,0,0,0,97.0634765625,99.21875,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_11.txt
